SongId	LyricId	Lyric Line Number	Lyric
546	36046	56	Touch me and you'll never be alone
546	36047	57	I-Island breeze and lights down low
546	36048	58	No one has to know
546	36049	59	
546	36050	60	[Chorus]
546	36051	61	In the middle of the night (Night), in my dreams (My dreams)
546	36052	62	You should see the things we do (We do), baby (Baby), hmm (Eh)
546	36053	63	In the middle of the night, in my dreams (My dreams)
546	36054	64	I know I'm gonna be with you (I know I'm gonna be with you)
546	36055	65	So I take my time
546	36056	66	In the middle of the night
546	36057	67	
546	36058	68	[Refrain]
546	36059	69	Baby, let the games begin
546	36060	70	Let the games begin
546	36061	71	Let the games begin
546	36062	72	Are you ready for it?
546	36063	73	Baby, let the games begin
546	36064	74	Let the games begin
546	36065	75	Let the games begin
546	36066	76	Are you ready for it?15
547	35170	1	[Chorus: Taylor Swift, Future]
547	35171	2	I wanna be your end game
547	35172	3	I wanna be your first string
547	35173	4	I wanna be your A-Team (Woah, woah, woah)
547	35174	5	I wanna be your end game, end game
547	35175	6	
547	35176	7	[Post-Chorus: Taylor Swift, Future]
547	35177	8	Big reputation, big reputation
547	35178	9	Ooh, you and me, we got big reputations, ah
547	35179	10	And you heard about me, ooh
547	35180	11	I got some big enemies (Yeah)
547	35181	12	Big reputation, big reputation
547	35182	13	Ooh, you and me would be a big conversation, ah (Git, git)
547	35183	14	And I heard about you, ooh (Yeah)
547	35184	15	You like the bad ones, too
547	35185	16	[Verse 1: Future]
547	35186	17	You so dope, don't overdose, I’m so stoked, I need a toast
547	35187	18	We do the most, I'm in the Ghost like I'm whippin’ a boat (Boat, boat, boat)
547	35188	19	I got a reputation, girl, that don't precede me (Yeah)
547	35189	20	I'm one call away whenever you need me (Yeah)
547	35190	21	I'm in a G5 (Yeah), come to the A-Side (Yeah)
547	35191	22	I got a bad boy persona, that's what they like (That's what they like)
547	35192	23	You love it, I love it too 'cause you my type (You my type)
547	35193	24	You hold me down and I protect you with my life (My life, my life)
547	35194	25	
547	35195	26	[Pre-Chorus: Taylor Swift, Future]
547	35196	27	I don't wanna touch you (I don’t wanna be)
547	35197	28	Just another ex-love (You don’t wanna see)
547	35198	29	I don't wanna miss you (I don’t wanna miss you)
547	35199	30	Like the other girls do
547	35200	31	I don't wanna hurt you (I just wanna be)
547	35201	32	Drinking on a beach with (You all over me)
547	35202	33	I know what they all say (I know what they all say)
547	35203	34	But I ain't tryna play
547	35204	35	
547	35205	36	[Chorus: Taylor Swift]
547	35206	37	I wanna be your end game (End game)
547	35207	38	I wanna be your first string (First string)
547	35208	39	I wanna be your A-Team (A-Team)
547	35209	40	I wanna be your end game, end game
547	35210	41	[Verse 2: Ed Sheeran]
547	35211	42	Knew her when I was young, reconnected when we were little bit older
547	35212	43	Both sprung, I got issues and chips on both of my shoulders
547	35213	44	Reputation precedes me, in rumors, I'm knee-deep
547	35214	45	The truth is, it’s easier to ignore it, believe me
547	35215	46	Even when we'd argue, we'd not do it for long
547	35216	47	And you understand the good and bad end up in the song
547	35217	48	For all your beautiful traits and the way you do it with ease
547	35218	49	For all my flaws, paranoia, and insecurities
547	35219	50	I've made mistakes and made some choices, that's hard to deny
547	35220	51	After the storm, something was born on the 4th of July
547	35221	52	I've passed days without fun, this end game is the one
547	35222	53	With four words on the tip of my tongue, I'll never say it
547	35223	54	
547	35224	55	[Pre-Chorus: Taylor Swift, Taylor Swift & Future]
547	35225	56	I don't wanna touch you (I don't wanna be)
547	35226	57	Just another ex-love (You don't wanna see)
547	35227	58	I don't wanna miss you (I don't wanna miss you)
547	35228	59	Like the other girls do
547	35229	60	I don't wanna hurt you (I just wanna be)
547	35230	61	Drinking on a beach with (You all over me)
547	35231	62	I know what they all say (Yeah)
547	35232	63	But I ain't tryna play
547	35233	64	
547	35234	65	[Chorus: Taylor Swift]
547	35235	66	I wanna be your end game (End game)
547	35236	67	I wanna be your first string (Wanna be your first string)
547	35237	68	I wanna be your A-Team (A-Team)
547	35238	69	I wanna be your end game, end game
547	35239	70	[Post-Chorus: Taylor Swift, Taylor Swift & Future]
547	35240	71	Big reputation, big reputation
547	35241	72	Ooh, you and me, we got big reputations, ah
547	35242	73	And you heard about me, ooh
547	35243	74	I got some big enemies, hey
547	35244	75	Big reputation, big reputation, yeah
547	35245	76	Ooh, you and me would be a big conversation, ah
547	35246	77	And I heard about you, ooh
547	35247	78	You like the bad ones, too
547	35248	79	
547	35249	80	[Verse 3: Taylor Swift]
547	35250	81	I hit you like bang, we tried to forget it, but we just couldn't
547	35251	82	And I bury hatchets, but I keep maps of where I put 'em
547	35252	83	Reputation precedes me, they told you I'm crazy
547	35253	84	I swear I don't love the drama, it loves me
547	35254	85	And I can't let you go, your handprints on my soul
547	35255	86	It's like your eyes are liquor, it's like your body is gold
547	35256	87	You've been callin' my bluff on all my usual tricks (Ooh)
547	35257	88	So here's the truth from my red lips (Ah)
547	35258	89	
547	35259	90	[Chorus: Taylor Swift, Future, Ed Sheeran]
547	35260	91	I wanna be your end game (End game)
547	35261	92	I wanna be your first string (Me and you; First string)
547	35262	93	I wanna be your A-Team (Be your A-Team now; A-Team)
547	35263	94	I wanna be your end game, end game
547	35264	95	I wanna be your end game (Oh, I do)
547	35265	96	I wanna be your first string (First string)
547	35266	97	I wanna be your A-Team (A-Team)
547	35267	98	I wanna be your end game, end game1
548	35428	1	[Verse 1]
548	35429	2	I never trust a narcissist, but they love me
548	35430	3	So I play 'em like a violin
548	35431	4	And I make it look, oh, so easy
548	35432	5	'Cause for every lie I tell them, they tell me three
548	35433	6	This is how the world works
548	35434	7	Now all he thinks about is me
548	35435	8	
548	35436	9	[Pre-Chorus]
548	35437	10	I can feel the flames on my skin
548	35438	11	Crimson red paint on my lips
548	35439	12	If a man talks shit, then I owe him nothing
548	35440	13	I don't regret it one bit 'cause he had it coming
548	35441	14	[Chorus]
548	35442	15	They say I did something bad
548	35443	16	Then why's it feel so good?
548	35444	17	They say I did something bad
548	35445	18	But why's it feel so good?
548	35446	19	Most fun I ever had
548	35447	20	And I'd do it over and over and over again if I could
548	35448	21	It just felt so good, good
548	35449	22	
548	35450	23	[Post-Chorus]
548	35451	24	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35452	25	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35453	26	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35454	27	Da-da, da-da
548	35455	28	
548	35456	29	[Verse 2]
548	35457	30	I never trust a playboy, but they love me
548	35458	31	So I fly 'em all around the world
548	35459	32	And I let them think they saved me
548	35460	33	They never see it comin', what I do next
548	35461	34	This is how the world works
548	35462	35	You gotta leave before you get left
548	35463	36	
548	35464	37	[Pre-Chorus]
548	35465	38	I can feel the flames on my skin
548	35466	39	He says, "Don't throw away a good thing"
548	35467	40	But if he drops my name, then I owe him nothin'
548	35468	41	And if he spends my change, then he had it comin'
548	35469	42	[Chorus]
548	35470	43	They say I did something bad (Oh)
548	35471	44	Then why's it feel so good?
548	35472	45	They say I did something bad
548	35473	46	But why's it feel so good?
548	35474	47	Most fun I ever had
548	35475	48	And I'd do it over and over and over again if I could
548	35476	49	It just felt so good, good
548	35477	50	
548	35478	51	[Post-Chorus]
548	35479	52	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35480	53	Ra-di-di-di-di-di-di-di-di-di-da-da (It just felt so good)
548	35481	54	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35482	55	Da-da, da-da
548	35483	56	
548	35484	57	[Bridge]
548	35485	58	They're burning all the witches even if you aren't one
548	35486	59	They got their pitchforks and proof, their receipts and reasons
548	35487	60	They're burning all the witches even if you aren't one
548	35488	61	So light me up (Light me up), light me up (Light me up)
548	35489	62	Light me up, go ahead and light me up (Light me up)
548	35490	63	Light me up (Light me up), light me up (Light me up)
548	35491	64	Light me up (Light me up), light me up
548	35492	65	
548	35493	66	[Chorus]
548	35494	67	They say I did something bad (Oh)
548	35495	68	Then why's it feel so good? (So good)
548	35496	69	They say I did something bad
548	35497	70	But why's it feel so good? (Good)
548	35498	71	Most fun I ever had (Most fun I ever had)
548	35499	72	And I'd do it over and over and over again if I could
548	35500	73	It just felt so good (Good), good
548	35501	74	[Post-Chorus]
548	35502	75	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35503	76	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35504	77	Ra-di-di-di-di-di-di-di-di-di-da-da
548	35505	78	Da-da, da-da
548	35506	79	
548	35507	80	[Outro]
548	35508	81	Oh, you say I did something bad (You say I did something bad?)
548	35509	82	Why's it feel so good, good?
548	35510	83	So bad, why's it feel so good?
548	35511	84	Why's it feel, why's it feel so good? (Bad)
548	35512	85	It just felt so good, good10
549	35010	1	[Intro]
549	35011	2	Don't blame me, love made me crazy
549	35012	3	If it doesn't, you ain't doin' it right
549	35013	4	Lord, save me, my drug is my baby
549	35014	5	I'll be usin' for the rest of my life
549	35015	6	
549	35016	7	[Verse 1]
549	35017	8	I've been breakin' hearts a long time
549	35018	9	And toyin' with them older guys
549	35019	10	Just playthings for me to use
549	35020	11	Something happened for the first time
549	35021	12	In the darkest little paradise
549	35022	13	Shaking, pacin', I just need you
549	35023	14	[Pre-Chorus]
549	35024	15	For you, I would cross the line
549	35025	16	I would waste my time
549	35026	17	I would lose my mind
549	35027	18	They say, "She's gone too far this time"
549	35028	19	
549	35029	20	[Chorus]
549	35030	21	Don't blame me, love made me crazy
549	35031	22	If it doesn't, you ain't doin' it right
549	35032	23	Lord, save me, my drug is my baby
549	35033	24	I'll be usin' for the rest of my life
549	35034	25	Don't blame me, love made me crazy
549	35035	26	If it doesn't, you ain't doin' it right
549	35036	27	Oh, Lord, save me, my drug is my baby
549	35037	28	I'll be usin' for the rest of my life
549	35038	29	
549	35039	30	[Verse 2]
549	35040	31	My name is whatever you decide
549	35041	32	And I'm just gonna call you mine
549	35042	33	I'm insane, but I'm your baby (Your baby)
549	35043	34	Echoes (Echoes) of your name inside my mind
549	35044	35	Halo hiding my obsession
549	35045	36	I once was poison ivy, but now I'm your daisy
549	35046	37	
549	35047	38	[Pre-Chorus]
549	35048	39	And, baby, for you
549	35049	40	I would (I would) fall from grace
549	35050	41	Just to (Just to) touch your face
549	35051	42	If you (If you) walk away, I'd beg you on my knees to stay
549	35052	43	[Chorus]
549	35053	44	Don't blame me, love made me crazy
549	35054	45	If it doesn't, you ain't doin' it right
549	35055	46	Lord, save me, my drug is my baby
549	35056	47	I'll be usin' for the rest of my life (Yeah, ooh)
549	35057	48	Don't blame me, love made me crazy
549	35058	49	If it doesn't, you ain't doin' it right (Doin' it right)
549	35059	50	Oh, Lord, save me, my drug is my baby
549	35060	51	I'll be usin' for the rest of my life
549	35061	52	
549	35062	53	[Bridge]
549	35063	54	I get so high, oh
549	35064	55	Every time you're, every time you're lovin' me
549	35065	56	You're lovin' me
549	35066	57	Trip of my life, oh
549	35067	58	Every time you're, every time you're touchin' me
549	35068	59	You're touchin' me
549	35069	60	Every time you're, every time you're lovin' me
549	35070	61	
549	35071	62	[Breakdown]
549	35072	63	Oh, Lord, save me, my drug is my baby
549	35073	64	I'll be usin' for the rest of my life
549	35074	65	(Usin' for the rest of my life, oh-woah-oh-oh)
549	35075	66	
549	35076	67	[Chorus]
549	35077	68	Don't blame me, love made me crazy
549	35078	69	If it doesn't, you ain't doin' it right (Doin' it right, no)
549	35079	70	Lord, save me, my drug is my baby
549	35080	71	I'll be usin' for the rest of my life, oh-oh
549	35081	72	Don't blame me, love made me crazy (Oh-oh-oh)
549	35082	73	If it doesn't, you ain't doin' it right (You ain't doin' it right)
549	35083	74	Oh, Lord, save me, my drug is my baby
549	35084	75	I'll be usin' for the rest of my life (I'll be usin', I'll be usin')
549	35085	76	[Outro]
549	35086	77	I get so high, oh
549	35087	78	Every time you're, every time you're lovin' me
549	35088	79	You're lovin' me
549	35089	80	Oh, Lord, save me, my drug is my baby
549	35090	81	I'll be usin' for the rest of my life9
550	34922	1	[Intro]
550	34923	2	This ain't for the best
550	34924	3	My reputation's never been worse, so
550	34925	4	You must like me for me
550	34926	5	We can't make
550	34927	6	Any promises now, can we, babe?
550	34928	7	But you can make me a drink
550	34929	8	[Verse 1]
550	34930	9	Dive bar on the East Side, where you at?
550	34931	10	Phone lights up my nightstand in the black
550	34932	11	Come here, you can meet me in the back
550	34933	12	Dark jeans and your Nikes, look at you
550	34934	13	Oh, damn, never seen that color blue
550	34935	14	Just think of the fun things we could do
550	34936	15	[Pre-Chorus]
550	34937	16	('Cause I like you) This ain't for the best
550	34938	17	My reputation's never been worse, so
550	34939	18	You must like me for me
550	34940	19	(Yeah, I want you) We can't make
550	34941	20	Any promises now, can we, babe?
550	34942	21	But you can make me a drink
550	34943	22	
550	34944	23	[Chorus]
550	34945	24	Is it cool that I said all that?
550	34946	25	Is it chill that you're in my head?
550	34947	26	'Cause I know that it's delicate (Delicate)
550	34948	27	Is it cool that I said all that?
550	34949	28	Is it too soon to do this yet?
550	34950	29	'Cause I know that it's delicate
550	34951	30	
550	34952	31	[Post-Chorus]
550	34953	32	Isn't it? Isn't it? Isn't it?
550	34954	33	Isn't it?
550	34955	34	Isn't it? Isn't it? Isn't it?
550	34956	35	Isn't it delicate?
550	34957	36	
550	34958	37	[Verse 2]
550	34959	38	Third floor on the West Side, me and you
550	34960	39	Handsome, you're a mansion with a view
550	34961	40	Do the girls back home touch you like I do?
550	34962	41	Long night with your hands up in my hair
550	34963	42	Echoes of your footsteps on the stairs
550	34964	43	Stay here, honey, I don't wanna share
550	34965	44	[Pre-Chorus]
550	34966	45	('Cause I like you) This ain't for the best
550	34967	46	My reputation's never been worse, so
550	34968	47	You must like me for me
550	34969	48	(Yeah, I want you) We can't make
550	34970	49	Any promises now, can we, babe?
550	34971	50	But you can make me a drink
550	34972	51	
550	34973	52	[Chorus]
550	34974	53	Is it cool that I said all that?
550	34975	54	Is it chill that you're in my head?
550	34976	55	'Cause I know that it's delicate (Delicate)
550	34977	56	Is it cool that I said all that?
550	34978	57	Is it too soon to do this yet?
550	34979	58	'Cause I know that it's delicate
550	34980	59	
550	34981	60	[Post-Chorus]
550	34982	61	Isn't it? Isn't it? Isn't it?
550	34983	62	Isn't it?
550	34984	63	Isn't it? Isn't it? Isn't it?
550	34985	64	Isn't it delicate?
550	34986	65	
550	34987	66	[Bridge]
550	34988	67	Sometimes, I wonder, when you sleep
550	34989	68	Are you ever dreaming of me?
550	34990	69	Sometimes, when I look into your eyes
550	34991	70	I pretend you're mine, all the damn time
550	34992	71	[Chorus]
550	34993	72	('Cause I like you)
550	34994	73	Is it cool that I said all that?
550	34995	74	Is it chill that you're in my head?
550	34996	75	'Cause I know that it's delicate (Delicate)
550	34997	76	(Yeah, I want you)
550	34998	77	Is it cool that I said all that?
550	34999	78	Is it too soon to do this yet?
550	35000	79	'Cause I know that it's delicate (Delicate)
550	35001	80	('Cause I like you)
550	35002	81	Is it cool that I said all that? (Isn't it?)
550	35003	82	Is it chill that you're in my head? (Isn't it? Isn't it?)
550	35004	83	'Cause I know that it's delicate (Isn't it delicate?)
550	35005	84	(Yeah, I want you)
550	35006	85	Is it cool that I said all that? (Isn't it?)
550	35007	86	Is it too soon to do this yet? (Isn't it? Isn't it?)
550	35008	87	'Cause I know that it's delicate
550	35009	88	Isn't it delicate?1
551	35641	1	[Verse 1]
551	35642	2	I don't like your little games
551	35643	3	Don't like your tilted stage
551	35644	4	The role you made me play
551	35645	5	Of the fool, no, I don't like you
551	35646	6	I don't like your perfect crime
551	35647	7	How you laugh when you lie
551	35648	8	You said the gun was mine
551	35649	9	Isn't cool, no, I don't like you (Oh)
551	35650	10	
551	35651	11	[Pre-Chorus]
551	35652	12	But I got smarter, I got harder in the nick of time
551	35653	13	Honey, I rose up from the dead, I do it all the time
551	35654	14	I've got a list of names and yours is in red, underlined
551	35655	15	I check it once, then I check it twice, oh!
551	35656	16	[Chorus]
551	35657	17	Ooh, look what you made me do
551	35658	18	Look what you made me do
551	35659	19	Look what you just made me do
551	35660	20	Look what you just made me—
551	35661	21	Ooh, look what you made me do
551	35662	22	Look what you made me do
551	35663	23	Look what you just made me do
551	35664	24	Look what you just made me do
551	35665	25	
551	35666	26	[Verse 2]
551	35667	27	I don't like your kingdom keys
551	35668	28	They once belonged to me
551	35669	29	You asked me for a place to sleep
551	35670	30	Locked me out and threw a feast (What?)
551	35671	31	The world moves on, another day, another drama, drama
551	35672	32	But not for me, not for me, all I think about is karma
551	35673	33	And then the world moves on, but one thing's for sure
551	35674	34	Maybe I got mine, but you'll all get yours
551	35675	35	
551	35676	36	[Pre-Chorus]
551	35677	37	But I got smarter, I got harder in the nick of time
551	35678	38	Honey, I rose up from the dead, I do it all the time
551	35679	39	I've got a list of names and yours is in red, underlined
551	35680	40	I check it once, then I check it twice, oh!
551	35681	41	[Chorus]
551	35682	42	Ooh, look what you made me do
551	35683	43	Look what you made me do
551	35684	44	Look what you just made me do
551	35685	45	Look what you just made me—
551	35686	46	Ooh, look what you made me do
551	35687	47	Look what you made me do
551	35688	48	Look what you just made me do
551	35689	49	Look what you just made me do
551	35690	50	
551	35691	51	[Bridge]
551	35692	52	I don't trust nobody and nobody trusts me
551	35693	53	I'll be the actress starring in your bad dreams
551	35694	54	I don't trust nobody and nobody trusts me
551	35695	55	I'll be the actress starring in your bad dreams
551	35696	56	I don't trust nobody and nobody trusts me
551	35697	57	I'll be the actress starring in your bad dreams
551	35698	58	I don't trust nobody and nobody trusts me
551	35699	59	I'll be the actress starring in your bad dreams
551	35700	60	(Ooh, look what you made me do
551	35701	61	Look what you made me do
551	35702	62	Look what you just made me do
551	35703	63	Look what you just made me—
551	35704	64	Ooh, look what you made me do
551	35705	65	Look what you made me do
551	35706	66	Look what you just made me—)
551	35707	67	"I'm sorry, the old Taylor can't come to the phone right now
551	35708	68	"Why? Oh, 'cause she's dead!" (Oh)
551	35709	69	[Chorus]
551	35710	70	Ooh, look what you made me do
551	35711	71	Look what you made me do
551	35712	72	Look what you just made me do
551	35713	73	Look what you just made me—
551	35714	74	Ooh, look what you made me do
551	35715	75	Look what you made me do
551	35716	76	Look what you just made me do
551	35717	77	Look what you just made me do
551	35718	78	Ooh, look what you made me do
551	35719	79	Look what you made me do
551	35720	80	Look what you just made me do
551	35721	81	Look what you just made me—
551	35722	82	Ooh, look what you made me do
551	35723	83	Look what you made me do
551	35724	84	Look what you just made me do
551	35725	85	Look what you just made me do2
552	35803	1	[Verse 1]
552	35804	2	See you in the dark
552	35805	3	All eyes on you, my magician
552	35806	4	All eyes on us
552	35807	5	You make everyone disappear, and
552	35808	6	Cut me into pieces
552	35809	7	Gold cage, hostage to my feelings
552	35810	8	Back against the wall
552	35811	9	Trippin', trip-trippin' when you're gone
552	35812	10	
552	35813	11	[Pre-Chorus]
552	35814	12	'Cause we break down a little
552	35815	13	But when you get me alone, it's so simple
552	35816	14	'Cause, baby, I know what you know
552	35817	15	We can feel it
552	35818	16	[Chorus]
552	35819	17	And all the pieces fall right into place
552	35820	18	Getting caught up in a moment
552	35821	19	Lipstick on your face
552	35822	20	So it goes
552	35823	21	I'm yours to keep
552	35824	22	And I'm yours to lose
552	35825	23	You know I'm not a bad girl, but I
552	35826	24	Do bad things with you
552	35827	25	So it goes
552	35828	26	
552	35829	27	[Verse 2]
552	35830	28	Met you in a bar
552	35831	29	All eyes on me, your illusionist
552	35832	30	All eyes on us
552	35833	31	I make all your gray days clear
552	35834	32	And wear you like a necklace
552	35835	33	I'm so chill, but you make me jealous
552	35836	34	But I got your heart
552	35837	35	Skippin', skip-skippin' when I'm gone
552	35838	36	
552	35839	37	[Pre-Chorus]
552	35840	38	'Cause we break down a little
552	35841	39	But when I get you alone, it's so simple
552	35842	40	'Cause, baby, I know what you know
552	35843	41	We can feel it
552	35844	42	[Chorus]
552	35845	43	And all the pieces fall right into place
552	35846	44	Getting caught up in a moment
552	35847	45	Lipstick on your face
552	35848	46	So it goes
552	35849	47	I'm yours to keep
552	35850	48	And I'm yours to lose
552	35851	49	You know I'm not a bad girl, but I
552	35852	50	Do bad things with you
552	35853	51	So it goes
552	35854	52	
552	35855	53	[Refrain]
552	35856	54	Come here, dressed in black now
552	35857	55	So, so, so it goes
552	35858	56	Scratches down your back now
552	35859	57	So, so, so it goes
552	35860	58	
552	35861	59	[Bridge]
552	35862	60	You did a number on me
552	35863	61	But, honestly, baby, who's counting?
552	35864	62	I did a number on you
552	35865	63	But, honestly, baby, who's counting?
552	35866	64	You did a number on me
552	35867	65	But, honestly, baby, who's counting?
552	35868	66	Who's counting? (One, two, three)
552	35869	67	[Chorus]
552	35870	68	And all the pieces fall (Pieces fall) right into place
552	35871	69	Getting caught up in a moment (Caught up, caught up)
552	35872	70	Lipstick on your face
552	35873	71	So it goes
552	35874	72	I'm yours to keep (Oh)
552	35875	73	And I'm yours to lose (Baby)
552	35876	74	You know I'm not a bad girl, but I
552	35877	75	Do bad things with you
552	35878	76	So it goes
552	35879	77	
552	35880	78	[Refrain]
552	35881	79	Come here, dressed in black now
552	35882	80	So, so, so it goes
552	35883	81	Scratches down your back now
552	35884	82	So, so, so it goes
552	35885	83	Come here, dressed in black now
552	35886	84	So, so, so it goes
552	35887	85	Scratches down your back now
552	35888	86	So, so, so it goes
553	35357	1	[Intro]
553	35358	2	Gorgeous
553	35359	3	
553	35360	4	[Verse 1]
553	35361	5	You should take it as a compliment
553	35362	6	That I got drunk and made fun of the way you talk
553	35363	7	You should think about the consequence
553	35364	8	Of your magnetic field being a little too strong
553	35365	9	And I got a boyfriend, he's older than us
553	35366	10	He's in the club doin' I don't know what
553	35367	11	You're so cool, it makes me hate you so much (I hate you so much)
553	35368	12	[Pre-Chorus]
553	35369	13	Whisky on ice, Sunset and Vine
553	35370	14	You've ruined my life by not being mine
553	35371	15	
553	35372	16	[Chorus]
553	35373	17	You're so gorgeous
553	35374	18	I can't say anything to your face
553	35375	19	'Cause look at your face (Gorgeous)
553	35376	20	And I'm so furious
553	35377	21	At you for making me feel this way
553	35378	22	But what can I say?
553	35379	23	You're gorgeous
553	35380	24	
553	35381	25	[Verse 2]
553	35382	26	You should take it as a compliment
553	35383	27	That I'm talking to everyone here but you (But you, but you)
553	35384	28	And you should think about the consequence
553	35385	29	Of you touching my hand in a darkened room (Dark room, dark room)
553	35386	30	If you've got a girlfriend, I'm jealous of her
553	35387	31	But if you're single that's honestly worse
553	35388	32	'Cause you're so gorgeous it actually hurts (Honey, it hurts)
553	35389	33	
553	35390	34	[Pre-Chorus]
553	35391	35	Ocean blue eyes looking in mine
553	35392	36	I feel like I might sink and drown and die
553	35393	37	[Chorus]
553	35394	38	You're so gorgeous
553	35395	39	I can't say anything to your face (To your face)
553	35396	40	'Cause look at your face (Look at your face, gorgeous)
553	35397	41	And I'm so furious
553	35398	42	At you for making me feel this way (Feel this way)
553	35399	43	But what can I say?
553	35400	44	You're gorgeous
553	35401	45	
553	35402	46	[Bridge]
553	35403	47	You make me so happy it turns back to sad
553	35404	48	There's nothing I hate more than what I can't have
553	35405	49	And you are so gorgeous it makes me so mad (Mmh)
553	35406	50	You make me so happy it turns back to sad (Yeah)
553	35407	51	There's nothing I hate more than what I can't have and
553	35408	52	Guess I'll just stumble on home to my cats (Yeugh) alone
553	35409	53	Unless, you wanna come along? (Oh)
553	35410	54	
553	35411	55	[Chorus]
553	35412	56	You're so gorgeous
553	35413	57	I can't say anything to your face (To your face)
553	35414	58	'Cause look at your face (Look at your face, gorgeous)
553	35415	59	And I'm so furious (I'm so furious)
553	35416	60	At you for making me feel this way (Feel this way)
553	35417	61	But what can I say? (I say)
553	35418	62	You're gorgeous
553	35419	63	[Outro]
553	35420	64	You make me so happy it turns back to sad (Yeah)
553	35421	65	There's nothing I hate more than what I can't have
553	35422	66	And you are so gorgeous it makes me so mad (Mmh)
553	35423	67	You're gorgeous
553	35424	68	You make me so happy it turns back to sad (It turns back to sad)
553	35425	69	There's nothing I hate more than what I can't have (What I can't have)
553	35426	70	You are so gorgeous it makes me so mad (Mmh)
553	35427	71	You're gorgeous8
554	35268	1	[Intro]
554	35269	2	No, nothing good starts in a getaway car
554	35270	3	
554	35271	4	[Verse 1]
554	35272	5	It was the best of times, the worst of crimes
554	35273	6	I struck a match and blew your mind
554	35274	7	But I didn't mean it and you didn’t see it
554	35275	8	The ties were black, the lies were white
554	35276	9	In shades of gray in candlelight
554	35277	10	I wanted to leave him, I needed a reason
554	35278	11	[Pre-Chorus]
554	35279	12	"X" marks the spot where we fell apart
554	35280	13	He poisoned the well, I was lyin' to myself
554	35281	14	I knew it from the first Old Fashioned, we were cursed
554	35282	15	We never had a shotgun shot in the dark (Oh!)
554	35283	16	
554	35284	17	[Chorus]
554	35285	18	You were drivin' the getaway car
554	35286	19	We were flyin’, but we'd never get far
554	35287	20	Don't pretend it's such a mystery
554	35288	21	Think about the place where you first met me
554	35289	22	Ridin' in a getaway car
554	35290	23	There were sirens in the beat of your heart
554	35291	24	Should've known I'd be the first to leave
554	35292	25	Think about the place where you first met me
554	35293	26	In a getaway car, oh-oh-oh
554	35294	27	No, they never get far, oh-oh-ah
554	35295	28	No, nothing good starts in a getaway car
554	35296	29	
554	35297	30	[Verse 2]
554	35298	31	It was the great escape, the prison break
554	35299	32	The light of freedom on my face
554	35300	33	But you weren't thinkin’ and I was just drinkin’
554	35301	34	While he was runnin' after us, I was screamin’, "Go, go, go!"
554	35302	35	But with three of us, honey, it's a sideshow
554	35303	36	And a circus ain't a love story and now we're both sorry
554	35304	37	(We’re both sorry)
554	35305	38	[Pre-Chorus]
554	35306	39	"X" marks the spot where we fell apart
554	35307	40	He poisoned the well, every man for himself
554	35308	41	I knew it from the first Old Fashioned, we were cursed
554	35309	42	It hit you like a shotgun shot to the heart (Oh!)
554	35310	43	
554	35311	44	[Chorus]
554	35312	45	You were drivin' the getaway car
554	35313	46	We were flyin', but we'd never get far
554	35314	47	Don't pretend it's such a mystery
554	35315	48	Think about the place where you first met me
554	35316	49	Ridin' in a getaway car
554	35317	50	There were sirens in the beat of your heart
554	35318	51	Should've known I'd be the first to leave
554	35319	52	Think about the place where you first met me
554	35320	53	In a getaway car, oh-oh-oh
554	35321	54	No, they never get far, oh-oh-ah
554	35322	55	No, nothing good starts in a getaway car
554	35323	56	
554	35324	57	[Bridge]
554	35325	58	We were jet-set, Bonnie and Clyde (Oh-oh)
554	35326	59	Until I switched to the other side, to the other side
554	35327	60	It's no surprise I turned you in (Oh-oh)
554	35328	61	'Cause us traitors never win
554	35329	62	
554	35330	63	[Breakdown]
554	35331	64	I'm in a getaway car
554	35332	65	I left you in a motel bar
554	35333	66	Put the money in a bag and I stole the keys
554	35334	67	That was the last time you ever saw me (Oh!)
554	35335	68	[Chorus]
554	35336	69	Drivin' the getaway car
554	35337	70	We were flyin', but we'd never get far (Don't pretend)
554	35338	71	Don't pretend it's such a mystery
554	35339	72	Think about the place where you first met me
554	35340	73	Ridin' in a getaway car
554	35341	74	There were sirens in the beat of your heart (Should've known)
554	35342	75	Should've known I'd be the first to leave
554	35343	76	Think about the place where you first met me
554	35344	77	In a getaway car, oh-oh-oh
554	35345	78	No, they never get far, oh-oh-ah
554	35346	79	No, nothing good starts in a getaway car
554	35347	80	
554	35348	81	[Outro]
554	35349	82	I was ridin' in a getaway car
554	35350	83	I was cryin' in a getaway car
554	35351	84	I was dyin' in a getaway car
554	35352	85	Said goodbye in a getaway car
554	35353	86	Ridin' in a getaway car
554	35354	87	I was cryin' in a getaway car
554	35355	88	I was dyin' in a getaway car
554	35356	89	Said goodbye in a getaway car10
555	35565	1	[Verse 1]
555	35566	2	I'm perfectly fine, I live on my own
555	35567	3	I made up my mind, I'm better off bein' alone
555	35568	4	We met a few weeks ago
555	35569	5	Now you try on callin' me "baby" like tryin' on clothes
555	35570	6	
555	35571	7	[Pre-Chorus]
